Date,Store Number,Inventory quantity,sin_day,cos_day,sin_month,cos_month
2017-08-09,3853,36.558,0.9510565162951536,-0.30901699437494734,-0.8660254037844385,-0.5000000000000004
2017-08-10,3853,38.823,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2017-08-11,3853,33.553,0.7431448254773945,-0.6691306063588579,-0.8660254037844385,-0.5000000000000004
2017-08-12,3853,26.863,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004
2017-08-13,3853,32.256,0.40673664307580004,-0.913545457642601,-0.8660254037844385,-0.5000000000000004
2017-08-14,3853,29.986,0.20791169081775931,-0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2017-08-15,3853,27.731,5.66553889764798e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2017-08-16,3853,26.501,-0.20791169081775907,-0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2017-08-17,3853,22.551,-0.4067366430758002,-0.9135454576426009,-0.8660254037844385,-0.5000000000000004
2017-08-18,3853,31.674,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004
2017-08-19,3853,29.149,-0.743144825477394,-0.6691306063588585,-0.8660254037844385,-0.5000000000000004
2017-08-20,3853,25.799,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2017-08-21,3853,24.699,-0.9510565162951535,-0.30901699437494756,-0.8660254037844385,-0.5000000000000004
2017-08-22,3853,12.999,-0.9945218953682733,-0.10452846326765423,-0.8660254037844385,-0.5000000000000004
2017-08-23,3853,13.194,-0.9945218953682734,0.10452846326765299,-0.8660254037844385,-0.5000000000000004
2017-08-24,3853,10.854,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004
2017-08-25,3853,8.259,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2017-08-26,3853,12.434,-0.743144825477394,0.6691306063588585,-0.8660254037844385,-0.5000000000000004
2017-08-28,3853,7.679,-0.40673664307580015,0.913545457642601,-0.8660254037844385,-0.5000000000000004
2017-08-29,3853,17.429,-0.20791169081775898,0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2017-08-30,3853,7.489,-1.133107779529596e-15,1.0,-0.8660254037844385,-0.5000000000000004
2017-08-31,3853,18.224,0.2079116908177585,0.9781476007338058,-0.8660254037844385,-0.5000000000000004
2017-09-02,3853,25.535,0.40673664307580015,0.9135454576426009,-1.0,-1.8369701987210297e-16
2017-09-03,3853,33.135,0.5877852522924731,0.8090169943749475,-1.0,-1.8369701987210297e-16
2017-09-04,3853,35.48,0.7431448254773941,0.6691306063588582,-1.0,-1.8369701987210297e-16
2017-09-05,3853,28.845,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2017-09-06,3853,20.1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2017-09-07,3853,14.445,0.9945218953682733,0.10452846326765346,-1.0,-1.8369701987210297e-16
2017-09-08,3853,13.105,0.9945218953682734,-0.10452846326765333,-1.0,-1.8369701987210297e-16
2017-09-09,3853,7.795,0.9510565162951536,-0.30901699437494734,-1.0,-1.8369701987210297e-16
2017-09-10,3853,15.205,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
2017-09-11,3853,9.73,0.7431448254773945,-0.6691306063588579,-1.0,-1.8369701987210297e-16
2017-09-12,3853,5.215,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2017-09-13,3853,4.215,0.40673664307580004,-0.913545457642601,-1.0,-1.8369701987210297e-16
2017-09-14,3853,11.83,0.20791169081775931,-0.9781476007338057,-1.0,-1.8369701987210297e-16
2017-09-15,3853,9.705,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16
2017-09-16,3853,2.71,-0.20791169081775907,-0.9781476007338057,-1.0,-1.8369701987210297e-16
2017-09-17,3853,-1.61,-0.4067366430758002,-0.9135454576426009,-1.0,-1.8369701987210297e-16
2017-09-18,3853,6.39,-0.587785252292473,-0.8090169943749475,-1.0,-1.8369701987210297e-16
2017-09-19,3853,13.048,-0.743144825477394,-0.6691306063588585,-1.0,-1.8369701987210297e-16
2017-09-20,3853,11.798,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2017-09-21,3853,9.398,-0.9510565162951535,-0.30901699437494756,-1.0,-1.8369701987210297e-16
2017-09-22,3853,5.223,-0.9945218953682733,-0.10452846326765423,-1.0,-1.8369701987210297e-16
2017-09-23,3853,11.788,-0.9945218953682734,0.10452846326765299,-1.0,-1.8369701987210297e-16
2017-09-24,3853,9.138,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2017-09-25,3853,6.508,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2017-09-26,3853,0,-0.743144825477394,0.6691306063588585,-1.0,-1.8369701987210297e-16
2017-09-27,3853,8.047,-0.5877852522924734,0.8090169943749473,-1.0,-1.8369701987210297e-16
2017-09-28,3853,0.589,-0.40673664307580015,0.913545457642601,-1.0,-1.8369701987210297e-16
2017-09-30,3853,17.539,-1.133107779529596e-15,1.0,-1.0,-1.8369701987210297e-16
2017-10-01,3853,16.38,0.20791169081775931,0.9781476007338057,-0.8660254037844386,0.5000000000000001
2017-10-02,3853,8.875,0.40673664307580015,0.9135454576426009,-0.8660254037844386,0.5000000000000001
2017-10-03,3853,3.675,0.5877852522924731,0.8090169943749475,-0.8660254037844386,0.5000000000000001
2017-10-04,3853,8.797,0.7431448254773941,0.6691306063588582,-0.8660254037844386,0.5000000000000001
2017-10-06,3853,7.087,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
2017-10-07,3853,27.867,0.9945218953682733,0.10452846326765346,-0.8660254037844386,0.5000000000000001
2017-10-08,3853,30.507,0.9945218953682734,-0.10452846326765333,-0.8660254037844386,0.5000000000000001
2017-10-09,3853,22.803,0.9510565162951536,-0.30901699437494734,-0.8660254037844386,0.5000000000000001
2017-10-10,3853,17.728,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
2017-10-11,3853,12.189,0.7431448254773945,-0.6691306063588579,-0.8660254037844386,0.5000000000000001
2017-10-14,3853,-14.218,0.20791169081775931,-0.9781476007338057,-0.8660254037844386,0.5000000000000001
2017-10-15,3853,-18.803,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001
2017-10-16,3853,-17.287,-0.20791169081775907,-0.9781476007338057,-0.8660254037844386,0.5000000000000001
2017-10-17,3853,22.445,-0.4067366430758002,-0.9135454576426009,-0.8660254037844386,0.5000000000000001
2017-10-18,3853,29.045,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2017-10-19,3853,29.045,-0.743144825477394,-0.6691306063588585,-0.8660254037844386,0.5000000000000001
2017-10-20,3853,18.034,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
2017-10-21,3853,34.624,-0.9510565162951535,-0.30901699437494756,-0.8660254037844386,0.5000000000000001
2017-10-22,3853,29.094,-0.9945218953682733,-0.10452846326765423,-0.8660254037844386,0.5000000000000001
2017-10-23,3853,22.357,-0.9945218953682734,0.10452846326765299,-0.8660254037844386,0.5000000000000001
2017-10-24,3853,14.256,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2017-10-25,3853,0.156,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
2017-10-26,3853,6.715,-0.743144825477394,0.6691306063588585,-0.8660254037844386,0.5000000000000001
2017-10-27,3853,1.197,-0.5877852522924734,0.8090169943749473,-0.8660254037844386,0.5000000000000001
2017-10-28,3853,8.216,-0.40673664307580015,0.913545457642601,-0.8660254037844386,0.5000000000000001
2017-10-29,3853,16.081,-0.20791169081775898,0.9781476007338057,-0.8660254037844386,0.5000000000000001
2017-10-30,3853,13.546,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001
2017-10-31,3853,16.651,0.2079116908177585,0.9781476007338058,-0.8660254037844386,0.5000000000000001
2017-11-01,3853,14.19,0.20791169081775931,0.9781476007338057,-0.5000000000000004,0.8660254037844384
2017-11-02,3853,12.96,0.40673664307580015,0.9135454576426009,-0.5000000000000004,0.8660254037844384
2017-11-03,3853,9.205,0.5877852522924731,0.8090169943749475,-0.5000000000000004,0.8660254037844384
2017-11-04,3853,10.405,0.7431448254773941,0.6691306063588582,-0.5000000000000004,0.8660254037844384
2017-11-05,3853,14.744,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2017-11-06,3853,20.311,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
